"","loadingscomp2lag2"
"CP-HI05_AT",-4.57526956313173
"CP-HI05_BE",-5.88566798846215
"CP-HI05_BG",-7.46981705340985
"CP-HI05_CY",-12.5495231405501
"CP-HI05_CZ",-11.9498085002253
"CP-HI05_DE",-18.7851888521621
"CP-HI05_DK",-99.2383609259589
"CP-HI05_EE",-8.16725431511268
"CP-HI05_EL",-13.0252425805167
"CP-HI05_ES",-6.2116556683861
"CP-HI05_FI",-14.1114195806923
"CP-HI05_FR",-11.560420534574
"CP-HI05_HR",-21.1627425150681
"CP-HI05_HU",-23.5903729144688
"CP-HI05_IE",-1.92805307176576
"CP-HI05_IT",-10.8326776777015
"CP-HI05_LT",-5.63588037230349
"CP-HI05_LU",-7.03430146561817
"CP-HI05_LV",-5.30325214509722
"CP-HI05_MT",-10.3170771953369
"CP-HI05_NL",-10.8680340847187
"CP-HI05_PL",-12.1171944651931
"CP-HI05_PT",-60.4140931503692
"CP-HI05_RO",4.68430828537883
"CP-HI05_SE",-8.81062420325429
"CP-HI05_SI",-5.03741168882914
"CP-HI05_SK",-18.0327762362804
"CP-HI06_AT",-1.03307157769837
"CP-HI06_BE",-4.38798323740784
"CP-HI06_BG",-8.31185520110252
"CP-HI06_CY",5.5087105866146
"CP-HI06_CZ",31.5025139244558
"CP-HI06_DE",-2.1921089642379
"CP-HI06_DK",-1.36014266834852
"CP-HI06_EE",-1.19491881894419
"CP-HI06_EL",-43.4958309689827
"CP-HI06_ES",20.3104099367641
"CP-HI06_FI",-2.05645816687237
"CP-HI06_FR",4.59890380142905
"CP-HI06_HR",-35.5315794567841
"CP-HI06_HU",0.711838530019972
"CP-HI06_IE",21.8542553766931
"CP-HI06_IT",-4.03324044637682
"CP-HI06_LT",8.03222823741191
"CP-HI06_LU",6.23977826097824
"CP-HI06_LV",-2.6194727487168
"CP-HI06_MT",-0.984328907550159
"CP-HI06_NL",-1.05988360825328
"CP-HI06_PL",-0.157385878379402
"CP-HI06_PT",52.9850087182124
"CP-HI06_RO",51.3608176863039
"CP-HI06_SE",-5.35347642289402
"CP-HI06_SI",-4.06267837354771
"CP-HI06_SK",3.32811355765111
"CP-HI07_AT",55.1632526542366
"CP-HI07_BE",53.3277161187786
"CP-HI07_BG",30.1124039628456
"CP-HI07_CY",28.4847049706359
"CP-HI07_CZ",67.2301376762897
"CP-HI07_DE",38.9015433712211
"CP-HI07_DK",17.2314979292811
"CP-HI07_EE",24.2310686370363
"CP-HI07_EL",23.7246031418119
"CP-HI07_ES",120.242537540071
"CP-HI07_FI",26.8654060436059
"CP-HI07_FR",15.593262923737
"CP-HI07_HR",96.980127346936
"CP-HI07_HU",16.5587346790197
"CP-HI07_IE",25.45288546365
"CP-HI07_IT",15.7082169150263
"CP-HI07_LT",78.2863570483372
"CP-HI07_LU",96.0038555606002
"CP-HI07_LV",77.0276970908323
"CP-HI07_MT",0.738715189101684
"CP-HI07_NL",19.3191908420298
"CP-HI07_PL",56.614530514245
"CP-HI07_PT",26.6596236084881
"CP-HI07_RO",84.6767763264487
"CP-HI07_SE",7.67152065363347
"CP-HI07_SI",88.734312292568
"CP-HI07_SK",28.4902214513497
"CP-HI08_AT",-45.8183399235134
"CP-HI08_BE",5.01495174503702
"CP-HI08_BG",-13.7016940794555
"CP-HI08_CY",-10.0491802704801
"CP-HI08_CZ",-20.070488902706
"CP-HI08_DE",8.20723467346551
"CP-HI08_DK",-18.0452370277693
"CP-HI08_EE",-47.3330751245046
"CP-HI08_EL",29.1494901386616
"CP-HI08_ES",-7.66937529177199
"CP-HI08_FI",-5.3339655426513
"CP-HI08_FR",-30.0658156882329
"CP-HI08_HR",4.70360830835582
"CP-HI08_HU",-100.612973600713
"CP-HI08_IE",-25.3012373249276
"CP-HI08_IT",-26.871097481039
"CP-HI08_LT",12.5569869623949
"CP-HI08_LU",-30.5097154564365
"CP-HI08_LV",-5.72869583677882
"CP-HI08_MT",-75.9389464042544
"CP-HI08_NL",-1.00826198701723
"CP-HI08_PL",-18.5199246332479
"CP-HI08_PT",3.2834758544583
"CP-HI08_RO",53.5003449797576
"CP-HI08_SE",-2.64836710939023
"CP-HI08_SI",-33.4727686372111
"CP-HI08_SK",23.5044458936372
"CP-HI09_AT",-1.75440570987632
"CP-HI09_BE",-5.68007819760556
"CP-HI09_BG",-5.44867704399557
"CP-HI09_CY",-1.41424547159328
"CP-HI09_CZ",-4.03087678015276
"CP-HI09_DE",-12.1923611367746
"CP-HI09_DK",-6.63290020559608
"CP-HI09_EE",-6.04269039458993
"CP-HI09_EL",-2.71146661628288
"CP-HI09_ES",-7.07128949359031
"CP-HI09_FI",-6.47128818976127
"CP-HI09_FR",-8.12450912747266
"CP-HI09_HR",5.94472555278898
"CP-HI09_HU",-8.30801476002267
"CP-HI09_IE",0.351004921493931
"CP-HI09_IT",-19.642258863631
"CP-HI09_LT",-6.5062353897314
"CP-HI09_LU",-2.33080799800341
"CP-HI09_LV",-8.97777823252921
"CP-HI09_MT",-4.91939649936639
"CP-HI09_NL",-3.94179778091056
"CP-HI09_PL",-4.32955121477822
"CP-HI09_PT",-6.74662064111712
"CP-HI09_RO",-6.53899044097804
"CP-HI09_SE",-12.5604199708271
"CP-HI09_SI",-11.4547233261189
"CP-HI09_SK",-5.85248193841517
"CP-HI10_AT",-0.267095421803033
"CP-HI10_BE",-3.34400953221998
"CP-HI10_BG",-2.27252847029113
"CP-HI10_CY",2.95626430664116
"CP-HI10_CZ",-3.56296751244628
"CP-HI10_DE",3.76381151840661
"CP-HI10_DK",1.73679645410932
"CP-HI10_EE",77.487726679924
"CP-HI10_EL",62.9004398985747
"CP-HI10_ES",1.05273062229528
"CP-HI10_FI",5.67608286598482
"CP-HI10_FR",0.184452700966166
"CP-HI10_HR",8.17026207497097
"CP-HI10_HU",5.58600186505524
"CP-HI10_IE",12.8420127565439
"CP-HI10_IT",-72.6608004096666
"CP-HI10_LT",1.3966145674164
"CP-HI10_LU",0.921418866240482
"CP-HI10_LV",-18.2143280368068
"CP-HI10_MT",5.0193402310876
"CP-HI10_NL",-199.558671728515
"CP-HI10_PL",-4.1874317252245
"CP-HI10_PT",-2.37334666561064
"CP-HI10_RO",-1.90579017364795
"CP-HI10_SE",25.4463800318637
"CP-HI10_SI",3.52815130548275
"CP-HI10_SK",-0.430408080589579
"CP-HI11_AT",-3.49575556811249
"CP-HI11_BE",-3.88660199578955
"CP-HI11_BG",-1.61184712237294
"CP-HI11_CY",3.10658467085652
"CP-HI11_CZ",0.542115314855601
"CP-HI11_DE",-3.53867453083169
"CP-HI11_DK",-8.23546538422148
"CP-HI11_EE",0.0485465458782774
"CP-HI11_EL",-5.84496073255717
"CP-HI11_ES",-2.42554222235311
"CP-HI11_FI",-3.66614627930429
"CP-HI11_FR",0.750219877438637
"CP-HI11_HR",-3.50899850039188
"CP-HI11_HU",-8.19500177554714
"CP-HI11_IE",-2.43821008000093
"CP-HI11_IT",-6.3709164586357
"CP-HI11_LT",-4.74568129271173
"CP-HI11_LU",3.54375011012204
"CP-HI11_LV",-7.45157516852125
"CP-HI11_MT",-4.63164330887538
"CP-HI11_NL",-5.00120624005732
"CP-HI11_PL",-2.90240355452249
"CP-HI11_PT",-10.3659921057545
"CP-HI11_RO",1.3648753578001
"CP-HI11_SE",-0.270089507932819
"CP-HI11_SI",-3.79727265238613
"CP-HI11_SK",-3.92694777011561
"CP-HI12_AT",-5.6018947692447
"CP-HI12_BE",-4.22417401872637
"CP-HI12_BG",2.51927847001277
"CP-HI12_CY",-6.73538866778053
"CP-HI12_CZ",-5.00409072702255
"CP-HI12_DE",-0.678638246836646
"CP-HI12_DK",-6.44791813449408
"CP-HI12_EE",-7.13491977455859
"CP-HI12_EL",-12.0849382710459
"CP-HI12_ES",-2.49395969676079
"CP-HI12_FI",-75.0300605280009
"CP-HI12_FR",-0.358024231118512
"CP-HI12_HR",-17.1713881141244
"CP-HI12_HU",-7.25476293487413
"CP-HI12_IE",-5.06923476725894
"CP-HI12_IT",-3.85942735187774
"CP-HI12_LT",-3.3581197891526
"CP-HI12_LU",5.06328009862657
"CP-HI12_LV",-5.95047211439904
"CP-HI12_MT",-4.4571089097504
"CP-HI12_NL",-2.24751028821931
"CP-HI12_PL",-10.9013171088135
"CP-HI12_PT",-3.07772384225472
"CP-HI12_RO",-4.61980017171295
"CP-HI12_SE",4.57499193367835
"CP-HI12_SI",-5.52768010624776
"CP-HI12_SK",-7.89733834908405
